Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:218600		MIM:603780			RECQL4	HP:0000238		FMA:50801		PATO:0001853		FMA:20935													
MIM:218600		MIM:603780			RECQL4	HP:0000244																			
MIM:218600		MIM:603780			RECQL4	HP:0000286																			
MIM:218600		MIM:603780			RECQL4	HP:0000286																			
MIM:218600		MIM:603780			RECQL4	HP:0000316		FMA:54450		PATO:0000374		FMA:54449													
MIM:218600		MIM:603780			RECQL4	HP:0000368																			
MIM:218600		MIM:603780			RECQL4	HP:0000368																			
MIM:218600		MIM:603780			RECQL4	HP:0000405																			
MIM:218600		MIM:603780			RECQL4	HP:0000405																			
MIM:218600		MIM:603780			RECQL4	HP:0000426																			
MIM:218600		MIM:603780			RECQL4	HP:0000426																			
MIM:218600		MIM:603780			RECQL4	HP:0000430		FMA:59502		PATO:0000645															
MIM:218600		MIM:603780			RECQL4	HP:0000452		FMA:76585		PATO:0001847															
MIM:218600		MIM:603780			RECQL4	HP:0000486																			
MIM:218600		MIM:603780			RECQL4	HP:0000494																			
MIM:218600		MIM:603780			RECQL4	HP:0000494																			
MIM:218600		MIM:603780			RECQL4	HP:0000545																			
MIM:218600		MIM:603780			RECQL4	HP:0000648		FMA:50863		PATO:0001623															
MIM:218600		MIM:603780			RECQL4	HP:0000902		FMA:7574		PATO:0000642		FMA:7574													
MIM:218600		MIM:603780			RECQL4	HP:0001249																			
MIM:218600		MIM:603780			RECQL4	HP:0001249																			
MIM:218600		MIM:603780			RECQL4	HP:0001250																			
MIM:218600		MIM:603780			RECQL4	HP:0001274				PATO:0001557		FMA:86464													
MIM:218600		MIM:603780			RECQL4	HP:0001509		FMA:20394		PATO:0000569															
MIM:218600		MIM:603780			RECQL4	HP:0001545		FMA:15711		PATO:0001821															
MIM:218600		MIM:603780			RECQL4	HP:0002023		FMA:15711		PATO:0001819															
MIM:218600		MIM:603780			RECQL4	HP:0002126																			
MIM:218600		MIM:603780			RECQL4	HP:0002564				PATO:0000646															
MIM:218600		MIM:603780			RECQL4	HP:0002650				PATO:0002049									PATO:0001869						
MIM:218600		MIM:603780			RECQL4	HP:0002685																			
MIM:218600		MIM:603780			RECQL4	HP:0002996																			
MIM:218600		MIM:603780			RECQL4	HP:0002998		FMA:23466		PATO:0000574															
MIM:218600		MIM:603780			RECQL4	HP:0003031		FMA:9611		PATO:0000406									PATO:0000460						
MIM:218600		MIM:603780			RECQL4	HP:0003065		FMA:43623		PATO:0000645															
MIM:218600		MIM:603780			RECQL4	HP:0003298																			
MIM:218600		MIM:603780			RECQL4	HP:0003468				PATO:0000001									PATO:0000460						
MIM:218600		MIM:603780			RECQL4	HP:0004425																			
MIM:218600		MIM:603780			RECQL4	HP:0004425																			
MIM:218600		MIM:603780			RECQL4	HP:0004871		FMA:9579		PATO:0002002		MPATH:70													
MIM:218600		MIM:603780			RECQL4	HP:0004989																			
MIM:218600		MIM:603780			RECQL4	HP:0005056																			
MIM:218600		MIM:603780			RECQL4	HP:0005056																			
MIM:218600		MIM:603780			RECQL4	HP:0005192																			
MIM:218600		MIM:603780			RECQL4	HP:0005201																			
MIM:218600		MIM:603780			RECQL4	HP:0005792		FMA:13303		PATO:0000645															
MIM:218600		MIM:603780			RECQL4	HP:0006467																			
MIM:218600		MIM:603780			RECQL4	HP:0007452																			
MIM:218600		MIM:603780			RECQL4	HP:0009601		FMA:24938		PATO:0000587															
MIM:218600		MIM:603780			RECQL4	HP:0009601		FMA:24938		PATO:0000587															
MIM:218600		MIM:603780			RECQL4	HP:0009702																			
MIM:218600		MIM:603780			RECQL4	HP:0009702																			
MIM:218700		MIM:167415			PAX8	HP:0000158		FMA:46689		PATO:0000584															
MIM:218700		MIM:167415			PAX8	HP:0000853																			
MIM:218700		MIM:167415			PAX8	HP:0000958		FMA:7163		PATO:0001824															
MIM:218700		MIM:167415			PAX8	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:218700		MIM:167415			PAX8	HP:0001254																			
MIM:218700		MIM:167415			PAX8	HP:0001510		GO:0040007		PATO:0000911															
MIM:218700		MIM:167415			PAX8	HP:0001537		FMA:61584		PATO:0000643															
MIM:218700		MIM:167415			PAX8	HP:0001615																			
MIM:218700		MIM:167415			PAX8	HP:0001662																			
MIM:218700		MIM:167415			PAX8	HP:0002019		GO:0030421		PATO:0000381															
MIM:218700		MIM:167415			PAX8	HP:0002022																			
MIM:218700		MIM:167415			PAX8	HP:0002045																			
MIM:218700		MIM:167415			PAX8	HP:0002750		GO:0070977		PATO:0000911															
MIM:218700		MIM:167415			PAX8	HP:0002925																			
MIM:218700		MIM:167415			PAX8	HP:0003222																			
MIM:218700		MIM:167415			PAX8	HP:0003270		FMA:9577		PATO:0001602															
MIM:218700		MIM:167415			PAX8	HP:0004491		FMA:75440		PATO:0000586															
MIM:218700		MIM:167415			PAX8	HP:0005990																			
MIM:218800		MIM:191740			UGT1A1	HP:0000007																			
MIM:218800		MIM:191740			UGT1A1	HP:0000951		FMA:7163		PATO:0000001									PATO:0000460						
MIM:218800		MIM:191740			UGT1A1	HP:0001343																			
MIM:218800		MIM:191740			UGT1A1	HP:0008289																			
MIM:219000					FRAS1, FREM2	HP:0000007																			
MIM:219000					FRAS1, FREM2	HP:0000028																			
MIM:219000					FRAS1, FREM2	HP:0000028																			
MIM:219000					FRAS1, FREM2	HP:0000038		FMA:9707		PATO:0000587															
MIM:219000					FRAS1, FREM2	HP:0000047		FMA:19650		PATO:0001920															
MIM:219000					FRAS1, FREM2	HP:0000047		FMA:19650		PATO:0001920															
MIM:219000					FRAS1, FREM2	HP:0000057																			
MIM:219000					FRAS1, FREM2	HP:0000057																			
MIM:219000					FRAS1, FREM2	HP:0000089		FMA:7203		PATO:0000645															
MIM:219000					FRAS1, FREM2	HP:0000148		FMA:19949		PATO:0001819															
MIM:219000					FRAS1, FREM2	HP:0000148		FMA:19949		PATO:0001819															
MIM:219000					FRAS1, FREM2	HP:0000175		FMA:54549		PATO:0000403															
MIM:219000					FRAS1, FREM2	HP:0000175		FMA:54549		PATO:0000403															
MIM:219000					FRAS1, FREM2	HP:0000183																			
MIM:219000					FRAS1, FREM2	HP:0000204		FMA:59816		PATO:0000403															
MIM:219000					FRAS1, FREM2	HP:0000204		FMA:59816		PATO:0000403															
MIM:219000					FRAS1, FREM2	HP:0000238		FMA:50801		PATO:0001853		FMA:20935													
MIM:219000					FRAS1, FREM2	HP:0000252		FMA:46565		PATO:0000587															
MIM:219000					FRAS1, FREM2	HP:0000252		FMA:46565		PATO:0000587															
MIM:219000					FRAS1, FREM2	HP:0000316		FMA:54450		PATO:0000374		FMA:54449													
MIM:219000					FRAS1, FREM2	HP:0000369		FMA:52780		PATO:0001476															
MIM:219000					FRAS1, FREM2	HP:0000378																			
MIM:219000					FRAS1, FREM2	HP:0000393																			
MIM:219000					FRAS1, FREM2	HP:0000405																			
MIM:219000					FRAS1, FREM2	HP:0000413		FMA:61734		PATO:0001819															
MIM:219000					FRAS1, FREM2	HP:0000425		FMA:52745		PATO:0000407															
MIM:219000					FRAS1, FREM2	HP:0000445		FMA:46472		PATO:0000600															
MIM:219000					FRAS1, FREM2	HP:0000452		FMA:76585		PATO:0001847															
MIM:219000					FRAS1, FREM2	HP:0000528		FMA:7191		PATO:0001557		FMA:54448													
MIM:219000					FRAS1, FREM2	HP:0000618																			
MIM:219000					FRAS1, FREM2	HP:0000636		FMA:54439		HP:0000589															
MIM:219000					FRAS1, FREM2	HP:0000678																			
MIM:219000					FRAS1, FREM2	HP:0000689																			
MIM:219000					FRAS1, FREM2	HP:0000777				PATO:0000001									PATO:0000460						
MIM:219000					FRAS1, FREM2	HP:0000813																			
MIM:219000					FRAS1, FREM2	HP:0000813																			
MIM:219000					FRAS1, FREM2	HP:0001126																			
MIM:219000					FRAS1, FREM2	HP:0001126																			
MIM:219000					FRAS1, FREM2	HP:0001267																			
MIM:219000					FRAS1, FREM2	HP:0001362				PATO:0000001									PATO:0000460						
MIM:219000					FRAS1, FREM2	HP:0001551				PATO:0000001									PATO:0000460						
MIM:219000					FRAS1, FREM2	HP:0001602		FMA:55097		PATO:0001847															
MIM:219000					FRAS1, FREM2	HP:0001607																			
MIM:219000					FRAS1, FREM2	HP:0001627				PATO:0000001									PATO:0000460						
MIM:219000					FRAS1, FREM2	HP:0002006		FMA:24728		PATO:0000403															
MIM:219000					FRAS1, FREM2	HP:0002084				PATO:0001646		FMA:61584													
MIM:219000					FRAS1, FREM2	HP:0002084				PATO:0001646		FMA:61584													
MIM:219000					FRAS1, FREM2	HP:0002089		FMA:68877		PATO:0000645															
MIM:219000					FRAS1, FREM2	HP:0002244				PATO:0000001									PATO:0000460						
MIM:219000					FRAS1, FREM2	HP:0002288																			
MIM:219000					FRAS1, FREM2	HP:0002475																			
MIM:219000					FRAS1, FREM2	HP:0002475																			
MIM:219000					FRAS1, FREM2	HP:0002536																			
MIM:219000					FRAS1, FREM2	HP:0003183		FMA:16950		PATO:0000600															
MIM:219000					FRAS1, FREM2	HP:0004112																			
MIM:219000					FRAS1, FREM2	HP:0004378				PATO:0000001									PATO:0000460						
MIM:219000					FRAS1, FREM2	HP:0004497		FMA:72005		PATO:0000645															
MIM:219000					FRAS1, FREM2	HP:0004666																			
MIM:219000					FRAS1, FREM2	HP:0004744																			
MIM:219000					FRAS1, FREM2	HP:0005286																			
MIM:219000					FRAS1, FREM2	HP:0005286																			
MIM:219000					FRAS1, FREM2	HP:0005325																			
MIM:219000					FRAS1, FREM2	HP:0005352																			
MIM:219000					FRAS1, FREM2	HP:0005950																			
MIM:219000					FRAS1, FREM2	HP:0006610																			
MIM:219000					FRAS1, FREM2	HP:0006610																			
MIM:219000					FRAS1, FREM2	HP:0006714		FMA:7485		PATO:0000587															
MIM:219000					FRAS1, FREM2	HP:0007633																			
MIM:219000					FRAS1, FREM2	HP:0007883																			
MIM:219000					FRAS1, FREM2	HP:0007993																			
MIM:219000					FRAS1, FREM2	HP:0008559																			
MIM:219000					FRAS1, FREM2	HP:0008609		FMA:56513		PATO:0000646															
MIM:219000					FRAS1, FREM2	HP:0008609		FMA:56513		PATO:0000646															
MIM:219000					FRAS1, FREM2	HP:0009601		FMA:24938		PATO:0000587															
MIM:219000					FRAS1, FREM2	HP:0009767																			
MIM:219000					FRAS1, FREM2	HP:0010554																			
MIM:219050					INSL3, RXFP2	HP:0000028																			
MIM:219050					INSL3, RXFP2	HP:0000104		FMA:7203		PATO:0002019															
MIM:219090					AIP, GNAS	HP:0000787																			
MIM:219090					AIP, GNAS	HP:0000822																			
MIM:219090					AIP, GNAS	HP:0000833																			
MIM:219090					AIP, GNAS	HP:0000876																			
MIM:219090					AIP, GNAS	HP:0000939				_:increased_bone_resorption_and__:decreased_osteogenesis									PATO:0001869						
MIM:219090					AIP, GNAS	HP:0000963		FMA:7163		PATO:0000592															
MIM:219090					AIP, GNAS	HP:0000969				PATO:0001450															
MIM:219090					AIP, GNAS	HP:0000978																			
MIM:219090					AIP, GNAS	HP:0000979																			
MIM:219090					AIP, GNAS	HP:0001007																			
MIM:219090					AIP, GNAS	HP:0001066																			
MIM:219090					AIP, GNAS	HP:0001068																			
MIM:219090					AIP, GNAS	HP:0001296																			
MIM:219090					AIP, GNAS	HP:0001345																			
MIM:219090					AIP, GNAS	HP:0002808				PATO:0001468									PATO:0001869						
MIM:219090					AIP, GNAS	HP:0002900		FMA:62970		PATO:0001163		CHEBI:26216													
MIM:219090					AIP, GNAS	HP:0002952																			
MIM:219090					AIP, GNAS	HP:0002953																			
MIM:219090					AIP, GNAS	HP:0003154		FMA:9670		PATO:0001162		FMA:74639													
MIM:219090					AIP, GNAS	HP:0003202		FMA:5022		PATO:0001623															
MIM:219100					EFEMP2, FBLN5, LOX	HP:0000007																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0000015																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0000023																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0000271				PATO:0000001									PATO:0000460						
MIM:219100					EFEMP2, FBLN5, LOX	HP:0000767																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0000776		FMA:13295		PATO:0000643															
MIM:219100					EFEMP2, FBLN5, LOX	HP:0001388																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0001478																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0001537		FMA:61584		PATO:0000643															
MIM:219100					EFEMP2, FBLN5, LOX	HP:0001562																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0001582																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0002097																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0002205																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0002631																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0004381																			
MIM:219100					EFEMP2, FBLN5, LOX	HP:0004948																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0000007																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0000023																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0000254		FMA:63864		PATO:0000001															
MIM:219200		MIM:611716			ATP6V0A2	HP:0000494																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0000670																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0000973																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0001511																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0001763																			
MIM:219200		MIM:611716			ATP6V0A2	HP:0002650				PATO:0002049									PATO:0001869						
MIM:219200		MIM:611716			ATP6V0A2	HP:0002827		FMA:24964		PATO:0001852															
MIM:219500		MIM:607657			CTH	HP:0000007																			
MIM:219500		MIM:607657			CTH	HP:0001249																			
MIM:219500		MIM:607657			CTH	HP:0003153																			
MIM:219700					CFTR, TGFB1	HP:0000007																			
MIM:219700					CFTR, TGFB1	HP:0001508																			
MIM:219700					CFTR, TGFB1	HP:0001648																			
MIM:219700					CFTR, TGFB1	HP:0001944																			
MIM:219700					CFTR, TGFB1	HP:0002035		FMA:14544		PATO:0000623															
MIM:219700					CFTR, TGFB1	HP:0002099																			
MIM:219700					CFTR, TGFB1	HP:0002110																			
MIM:219700					CFTR, TGFB1	HP:0002150		FMA:12274		PATO:0001162		CHEBI:22984													
MIM:219700					CFTR, TGFB1	HP:0002610																			
MIM:219700					CFTR, TGFB1	HP:0002613																			
MIM:219700					CFTR, TGFB1	HP:0003251																			
MIM:219700					CFTR, TGFB1	HP:0004402																			
MIM:219700					CFTR, TGFB1	HP:0004508																			
MIM:219750		MIM:606272			CTNS	HP:0000007																			
MIM:219750		MIM:606272			CTNS	HP:0000079																			
MIM:219750		MIM:606272			CTNS	HP:0000531																			
MIM:219800		MIM:606272			CTNS	HP:0000007																			
MIM:219800		MIM:606272			CTNS	HP:0000083		FMA:7203		PATO:0001511															
MIM:219800		MIM:606272			CTNS	HP:0000093		FMA:12274		PATO:0002002		CHEBI:16541													
MIM:219800		MIM:606272			CTNS	HP:0000103		GO:0060073		PATO:0000912															
MIM:219800		MIM:606272			CTNS	HP:0000112																			
MIM:219800		MIM:606272			CTNS	HP:0000254		FMA:63864		PATO:0000001															
MIM:219800		MIM:606272			CTNS	HP:0000505		GO:0007601		PATO:0000762															
MIM:219800		MIM:606272			CTNS	HP:0000531																			
MIM:219800		MIM:606272			CTNS	HP:0000613																			
MIM:219800		MIM:606272			CTNS	HP:0000787																			
MIM:219800		MIM:606272			CTNS	HP:0000819																			
MIM:219800		MIM:606272			CTNS	HP:0000823																			
MIM:219800		MIM:606272			CTNS	HP:0000832																			
MIM:219800		MIM:606272			CTNS	HP:0000897																			
MIM:219800		MIM:606272			CTNS	HP:0001595		FMA:53667		PATO:0000001									PATO:0000460						
MIM:219800		MIM:606272			CTNS	HP:0001608																			
MIM:219800		MIM:606272			CTNS	HP:0001744		FMA:7196		PATO:0000586															
MIM:219800		MIM:606272			CTNS	HP:0001959		GO:0042756		PATO:0000912															
MIM:219800		MIM:606272			CTNS	HP:0001994																			
MIM:219800		MIM:606272			CTNS	HP:0002015		GO:0043050		PATO:0001641															
MIM:219800		MIM:606272			CTNS	HP:0002059																			
MIM:219800		MIM:606272			CTNS	HP:0002240		FMA:7197		PATO:0000586															
MIM:219800		MIM:606272			CTNS	HP:0002344																			
MIM:219800		MIM:606272			CTNS	HP:0002581		FMA:7198		PATO:0001628															
MIM:219800		MIM:606272			CTNS	HP:0002750		GO:0070977		PATO:0000911															
MIM:219800		MIM:606272			CTNS	HP:0002857																			
MIM:219800		MIM:606272			CTNS	HP:0002902																			
MIM:219800		MIM:606272			CTNS	HP:0002907																			
MIM:219800		MIM:606272			CTNS	HP:0002909																			
MIM:219800		MIM:606272			CTNS	HP:0003016		FMA:24014		PATO:0000600															
MIM:219800		MIM:606272			CTNS	HP:0003076																			
MIM:219800		MIM:606272			CTNS	HP:0003198																			
MIM:219800		MIM:606272			CTNS	HP:0003202		FMA:5022		PATO:0001623															
MIM:219800		MIM:606272			CTNS	HP:0003251																			
MIM:219800		MIM:606272			CTNS	HP:0003358		FMA:62852		PATO:0001162		CHEBI:17376													
MIM:219800		MIM:606272			CTNS	HP:0004912																			
MIM:219800		MIM:606272			CTNS	HP:0005963																			
MIM:219800		MIM:606272			CTNS	HP:0007551																			
MIM:219800		MIM:606272			CTNS	HP:0007869																			
MIM:219800		MIM:606272			CTNS	HP:0008863																			
MIM:219800		MIM:606272			CTNS	HP:0008882																			
MIM:219900		MIM:606272			CTNS	HP:0000007																			
MIM:219900		MIM:606272			CTNS	HP:0000093		FMA:12274		PATO:0002002		CHEBI:16541													
MIM:219900		MIM:606272			CTNS	HP:0000112																			
MIM:219900		MIM:606272			CTNS	HP:0000488																			
MIM:219900		MIM:606272			CTNS	HP:0000531																			
MIM:219900		MIM:606272			CTNS	HP:0001507		GO:0040007		PATO:0000001									PATO:0000460						
MIM:219900		MIM:606272			CTNS	HP:0002748																			
MIM:219900		MIM:606272			CTNS	HP:0003358		FMA:62852		PATO:0001162		CHEBI:17376													
MIM:219900		MIM:606272			CTNS	HP:0003584																			
MIM:219900		MIM:606272			CTNS	HP:0003590																			
MIM:219900		MIM:606272			CTNS	HP:0003621																			
MIM:219900		MIM:606272			CTNS	HP:0003774																			
MIM:220100		MIM:104614			SLC3A1	HP:0000707				PATO:0000001									PATO:0000460						
MIM:220100		MIM:104614			SLC3A1	HP:0000787																			
MIM:220100		MIM:104614			SLC3A1	HP:0002903		FMA:12274		PATO:0002002		CHEBI:33709													
MIM:220100		MIM:104614			SLC3A1	HP:0003131																			
MIM:220110					COX6B1, FASTKD2	HP:0000007																			
MIM:220110					COX6B1, FASTKD2	HP:0000093		FMA:12274		PATO:0002002		CHEBI:16541													
MIM:220110					COX6B1, FASTKD2	HP:0000124																			
MIM:220110					COX6B1, FASTKD2	HP:0000374		FMA:65132		HP:0000404															
MIM:220110					COX6B1, FASTKD2	HP:0000508																			
MIM:220110					COX6B1, FASTKD2	HP:0000580																			
MIM:220110					COX6B1, FASTKD2	HP:0000648		FMA:50863		PATO:0001623															
MIM:220110					COX6B1, FASTKD2	HP:0001250																			
MIM:220110					COX6B1, FASTKD2	HP:0001251		GO:0050881		PATO:0000770															
MIM:220110					COX6B1, FASTKD2	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:220110					COX6B1, FASTKD2	HP:0001263																			
MIM:220110					COX6B1, FASTKD2	HP:0001270																			
MIM:220110					COX6B1, FASTKD2	HP:0001324		FMA:5022		PATO:0001779															
MIM:220110					COX6B1, FASTKD2	HP:0001425																			
MIM:220110					COX6B1, FASTKD2	HP:0001427		GO:0005739		HP:0000005															
MIM:220110					COX6B1, FASTKD2	HP:0001508																			
MIM:220110					COX6B1, FASTKD2	HP:0001639																			
MIM:220110					COX6B1, FASTKD2	HP:0001903																			
MIM:220110					COX6B1, FASTKD2	HP:0001994																			
MIM:220110					COX6B1, FASTKD2	HP:0002093		FMA:7158		PATO:0001628															
MIM:220110					COX6B1, FASTKD2	HP:0002151		FMA:63083		PATO:0001162		CHEBI:24996													
MIM:220110					COX6B1, FASTKD2	HP:0002240		FMA:7197		PATO:0000586															
MIM:220110					COX6B1, FASTKD2	HP:0002375																			
MIM:220110					COX6B1, FASTKD2	HP:0002490		FMA:20935		PATO:0001162		CHEBI:24996													
MIM:220110					COX6B1, FASTKD2	HP:0002747																			
MIM:220110					COX6B1, FASTKD2	HP:0002875																			
MIM:220110					COX6B1, FASTKD2	HP:0002880																			
MIM:220110					COX6B1, FASTKD2	HP:0002903		FMA:12274		PATO:0002002		CHEBI:33709													
MIM:220110					COX6B1, FASTKD2	HP:0003076																			
MIM:220110					COX6B1, FASTKD2	HP:0003109		FMA:12274		PATO:0001163		CHEBI:26020													
MIM:220110					COX6B1, FASTKD2	HP:0003255																			
MIM:220110					COX6B1, FASTKD2	HP:0003546																			
MIM:220110					COX6B1, FASTKD2	HP:0004393		FMA:7197		PATO:0001641															
MIM:220110					COX6B1, FASTKD2	HP:0006565																			
MIM:220110					COX6B1, FASTKD2	HP:0009006																			
MIM:220111		MIM:607544			LRPPRC	HP:0000007																			
MIM:220111		MIM:607544			LRPPRC	HP:0000254		FMA:63864		PATO:0000001															
MIM:220111		MIM:607544			LRPPRC	HP:0000294																			
MIM:220111		MIM:607544			LRPPRC	HP:0000463		FMA:72005		PATO:0001474															
MIM:220111		MIM:607544			LRPPRC	HP:0001251		GO:0050881		PATO:0000770															
MIM:220111		MIM:607544			LRPPRC	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:220111		MIM:607544			LRPPRC	HP:0001255																			
MIM:220111		MIM:607544			LRPPRC	HP:0001263																			
MIM:220111		MIM:607544			LRPPRC	HP:0001337																			
MIM:220111		MIM:607544			LRPPRC	HP:0002151		FMA:63083		PATO:0001162		CHEBI:24996													
MIM:220111		MIM:607544			LRPPRC	HP:0002171		FMA:55675		PATO:0002002		FMA:54537													
MIM:220111		MIM:607544			LRPPRC	HP:0002405																			
MIM:220111		MIM:607544			LRPPRC	HP:0002413																			
MIM:220111		MIM:607544			LRPPRC	HP:0002490		FMA:20935		PATO:0001162		CHEBI:24996													
MIM:220111		MIM:607544			LRPPRC	HP:0003255																			
MIM:220111		MIM:607544			LRPPRC	HP:0003381																			
MIM:220111		MIM:607544			LRPPRC	HP:0003576																			
MIM:220111		MIM:607544			LRPPRC	HP:0006565																			
MIM:220150		MIM:607096			SLC22A12	HP:0000007																			
MIM:220150		MIM:607096			SLC22A12	HP:0000791																			
MIM:220150		MIM:607096			SLC22A12	HP:0003537																			
MIM:220400		MIM:607542			KCNQ1	HP:0000007																			
MIM:220400		MIM:607542			KCNQ1	HP:0001279																			
MIM:220400		MIM:607542			KCNQ1	HP:0001507		GO:0040007		PATO:0000001									PATO:0000460						
MIM:220400		MIM:607542			KCNQ1	HP:0001645																			
MIM:220400		MIM:607542			KCNQ1	HP:0001657																			
MIM:220400		MIM:607542			KCNQ1	HP:0001664																			
MIM:220400		MIM:607542			KCNQ1	HP:0008527																			
MIM:221770					TREM2, TYROBP	HP:0000007																			
MIM:221770					TREM2, TYROBP	HP:0000020																			
MIM:221770					TREM2, TYROBP	HP:0000718																			
MIM:221770					TREM2, TYROBP	HP:0000719																			
MIM:221770					TREM2, TYROBP	HP:0000727		FMA:61824		HP:0000726															
MIM:221770					TREM2, TYROBP	HP:0000734																			
MIM:221770					TREM2, TYROBP	HP:0000751																			
MIM:221770					TREM2, TYROBP	HP:0000757																			
MIM:221770					TREM2, TYROBP	HP:0000969				PATO:0001450															
MIM:221770					TREM2, TYROBP	HP:0000990																			
MIM:221770					TREM2, TYROBP	HP:0001155				PATO:0000001									PATO:0000460						
MIM:221770					TREM2, TYROBP	HP:0001250																			
MIM:221770					TREM2, TYROBP	HP:0001257																			
MIM:221770					TREM2, TYROBP	HP:0001288																			
MIM:221770					TREM2, TYROBP	HP:0001336																			
MIM:221770					TREM2, TYROBP	HP:0001760				PATO:0000001									PATO:0000460						
MIM:221770					TREM2, TYROBP	HP:0002059																			
MIM:221770					TREM2, TYROBP	HP:0002127		FMA:84631		PATO:0000001									PATO:0000460						
MIM:221770					TREM2, TYROBP	HP:0002135		FMA:62514		PATO:0001447															
MIM:221770					TREM2, TYROBP	HP:0002167																			
MIM:221770					TREM2, TYROBP	HP:0002171		FMA:55675		PATO:0002002		FMA:54537													
MIM:221770					TREM2, TYROBP	HP:0002186																			
MIM:221770					TREM2, TYROBP	HP:0002319		FMA:86464		PATO:0000592															
MIM:221770					TREM2, TYROBP	HP:0002340		FMA:61833		PATO:0001623															
MIM:221770					TREM2, TYROBP	HP:0002352		FMA:241998		PATO:0000639															
MIM:221770					TREM2, TYROBP	HP:0002353																			
MIM:221770					TREM2, TYROBP	HP:0002476																			
MIM:221770					TREM2, TYROBP	HP:0002756				HP:0002662									PATO:0001869						
MIM:221770					TREM2, TYROBP	HP:0003447																			
MIM:221770					TREM2, TYROBP	HP:0003487																			
MIM:221770					TREM2, TYROBP	HP:0006939																			
MIM:221770					TREM2, TYROBP	HP:0007150																			
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0000103		GO:0060073		PATO:0000912															
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0000819																			
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0001425																			
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0001959		GO:0042756		PATO:0000912															
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0001993																			
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0002591		GO:0042755		PATO:0000912									PATO:0000396						
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0002715																			
MIM:222100					FOXP3, HNF1A, ITPR3, OAS1, PTPN22	HP:0003074		FMA:62970		PATO:0001162		CHEBI:17234													
MIM:222300		MIM:606201			WFS1	HP:0000007																			
MIM:222300		MIM:606201			WFS1	HP:0000011																			
MIM:222300		MIM:606201			WFS1	HP:0000029		FMA:7210		PATO:0001623															
MIM:222300		MIM:606201			WFS1	HP:0000072		FMA:19667		PATO:0001450															
MIM:222300		MIM:606201			WFS1	HP:0000126		FMA:15575		PATO:0001571															
MIM:222300		MIM:606201			WFS1	HP:0000374		FMA:65132		HP:0000404															
MIM:222300		MIM:606201			WFS1	HP:0000508																			
MIM:222300		MIM:606201			WFS1	HP:0000580																			
MIM:222300		MIM:606201			WFS1	HP:0000639																			
MIM:222300		MIM:606201			WFS1	HP:0000648		FMA:50863		PATO:0001623															
MIM:222300		MIM:606201			WFS1	HP:0000819																			
MIM:222300		MIM:606201			WFS1	HP:0000821																			
MIM:222300		MIM:606201			WFS1	HP:0000873																			
MIM:222300		MIM:606201			WFS1	HP:0001249																			
MIM:222300		MIM:606201			WFS1	HP:0001250																			
MIM:222300		MIM:606201			WFS1	HP:0001251		GO:0050881		PATO:0000770															
MIM:222300		MIM:606201			WFS1	HP:0001260																			
MIM:222300		MIM:606201			WFS1	HP:0001337																			
MIM:222300		MIM:606201			WFS1	HP:0001510		GO:0040007		PATO:0000911															
MIM:222300		MIM:606201			WFS1	HP:0001638																			
MIM:222300		MIM:606201			WFS1	HP:0001873																			
MIM:222300		MIM:606201			WFS1	HP:0001889																			
MIM:222300		MIM:606201			WFS1	HP:0001924																			
MIM:222300		MIM:606201			WFS1	HP:0002015		GO:0043050		PATO:0001641															
